location,lat,lon
"HẺM 150, Đường Nguyễn Thông, Phường An Thới, Quận Bình Thuỷ, Cần Thơ",10.061234,105.763903
"ĐT 855, Xã Hoà Bình, Huyện Tam Nông, Đồng Tháp",10.4502853,105.6431753
"Đường Bến Than, Xã Tân Thạnh Đông, Huyện Củ Chi, Tp Hồ Chí Minh",10.782852955555557,106.6659341392157
"Hội Bài Châu Pha, Phường Phú Mỹ, Thị xã Phú Mỹ, Bà Rịa - Vũng Tàu",13.819208054201681,106.50317550420168
"73/24 Duong 18D, Đường 18D, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",10.782852955555557,106.6659341392157
"Đường Lê Lợi, Phường Nguyễn Trãi, Quận Hà Đông, Hà Nội",21.028751447058823,105.82847453176471
"Đường Thạch Bàn, Phường Thạch Bàn, Quận Long Biên, Hà Nội",21.0180529,105.9016988
"lê hồng nhi, Phường Lê Bình, Quận Cái Răng, Cần Thơ",10.029439009433963,105.76459656415095
"Lập Thành, Xã Đông Xuân, Huyện Quốc Oai, Hà Nội",21.028751447058823,105.82847453176471
"Đường Nhựa, Xã Đức Lập Hạ, Huyện Đức Hòa, Long An",20.6912345,105.8354428
"123, Đường Đà Nẵng, Phường Cầu Tre, Quận Ngô Quyền, Hải Phòng",20.836681525,106.694553275
"hẻm 6 bùi thị xuân, Phường Thới Bình, Quận Ninh Kiều, Cần Thơ",9.9778596,105.8144205
"Đường Nguyễn Thị Minh Khai, Phường 7, Thành phố Trà Vinh, Trà Vinh",13.819208054201681,106.50317550420168
"đông phú, Xã Đại Hiệp, Huyện Đại Lộc, Quảng Nam",15.8910537,108.2461796
"75A, Đường Tô Hiệu, Phường Hiệp Tân, Quận Tân Phú, Tp Hồ Chí Minh",10.782852955555557,106.6659341392157
"Đường Ngọc Anh, Xã Phú Thượng, Huyện Phú Vang, Thừa Thiên Huế",16.446155875000002,107.5835235875
"Đường Phạm Văn Đồng, Phường Hiệp Bình Chánh, Quận Thủ Đức, Tp Hồ Chí Minh",10.782852955555557,106.6659341392157
"Đường Chùa Khê Lôi, Xã Liêm Tiết, Thành phố Phủ Lý, Hà Nam",13.819208054201681,106.50317550420168
"Đường Trung Mỹ Tây 13, Phường Trung Mỹ Tây, Quận 12, Tp Hồ Chí Minh",10.8673521,106.6259541
"Đường Số 9, Phường Hiệp Bình Chánh, Quận Thủ Đức, Tp Hồ Chí Minh",10.782852955555557,106.6659341392157
Vai Réo,20.9712717,105.5332635
"Đường Bùi Quang Là, Phường 12, Quận Gò Vấp, Tp Hồ Chí Minh",10.782852955555557,106.6659341392157
"Đường Nguyễn Văn Tạo, Xã Hiệp Phước, Huyện Nhà Bè, Tp Hồ Chí Minh",10.6764159,106.6905789
"Đường ĐT753, Xã Tân Hưng, Huyện Đồng Phú, Bình Phước",11.5283902,106.8788545
"102/42, đường 3/2, Phường Hưng Lợi, Quận Ninh Kiều, Cần Thơ",10.0202252,105.7711396
"116, Đường Thiên Phước, Phường 9, Quận Tân Bình, Tp Hồ Chí Minh",10.8060049,106.6638135
"51/4c, Đường Thạnh Lộc 52, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh",10.782852955555557,106.6659341392157
"Đường Nguyễn Khuyến, Phường Trảng Dài, Thành phố Biên Hòa, Đồng Nai",10.9686469,106.8591437
"Đường Số 8, Phường Linh Trung, Quận Thủ Đức, Tp Hồ Chí Minh",10.782852955555557,106.6659341392157
"434/79/76, Đường Phạm Văn Chiêu, Phường 9, Quận Gò Vấp, Tp Hồ Chí Minh",10.782852955555557,106.6659341392157
"Đường Trần Hưng Đạo, Phường Điện Ngọc, Thị xã Điện Bàn, Quảng Nam",15.8910537,108.2461796
"Đường Phố Trạm, Phường Long Biên, Quận Long Biên, Hà Nội",21.0180529,105.9016988
"Đường Đặng Văn Bi, Phường Trường Thọ, Quận Thủ Đức, Tp Hồ Chí Minh",10.782852955555557,106.6659341392157
"Đường Xuân La, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",21.028751447058823,105.82847453176471
"Đường Triệu Việt Vương, Phường Bùi Thị Xuân, Quận Hai Bà Trưng, Hà Nội",21.028751447058823,105.82847453176471
"Duong So 27 Khu Dan Cu Tran Anh, Xã Mỹ Hạnh Nam, Huyện Đức Hòa, Long An",20.6912345,105.8354428
"Đường Phạm Văn Đồng, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội",21.0469434,105.7837519
"17A, Phường 5, Thành phố Vĩnh Long, Vĩnh Long",21.081308,105.8189512
"Đông la, Xã Đông La, Huyện Hoài Đức, Hà Nội",21.028751447058823,105.82847453176471
"Đường 577, Xã Trung Lập Hạ, Huyện Củ Chi, Tp Hồ Chí Minh",10.782852955555557,106.6659341392157
"phan huy ichd, Phường 12, Quận Gò Vấp, Tp Hồ Chí Minh",10.782852955555557,106.6659341392157
"Đường Bùi Thị Ngọn, Xã An Nhơn Tây, Huyện Củ Chi, Tp Hồ Chí Minh",10.782852955555557,106.6659341392157
"Đường Hoàng Tăng Bí, Phường Hòa An, Quận Cẩm Lệ, Đà Nẵng",16.055813,108.1729876
"Đường Lê Đình Cẩn, Phường Tân Tạo, Quận Bình Tân, Tp Hồ Chí Minh",10.7510379,106.5918016
"Đường Nguyễn Văn Bứa, Xã Xuân Thới Sơn, Huyện Hóc Môn, Tp Hồ Chí Minh",10.8937624,106.5832489
"Đường Nguyễn Trung Trực, Phường 3, Thành phố Đà Lạt, Lâm Đồng",11.9230787,108.4440079
"Đường Ấp 3, Xã Quy Đức, Huyện Bình Chánh, Tp Hồ Chí Minh",10.782852955555557,106.6659341392157
"Đường Thạnh Xuân 14, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh",10.782852955555557,106.6659341392157
"Đường Điện Biên Phủ, Phường Chính Gián, Quận Thanh Khê, Đà Nẵng",16.0663353,108.2033733
"Đường Quốc lộ 1A, Xã Hồng Thái, Huyện Bắc Bình, Bình Thuận",10.9271631,108.1106069
"Đường Hùng Vương, Xã Vĩnh Thanh, Huyện Nhơn Trạch, Đồng Nai",10.963874011538461,106.85765544615386
"Đường Xa lộ Hà Nội, Phường Bình Thắng, Thị xã Dĩ An, Bình Dương",11.045096620833334,106.68756274583332
"Chưa có, Đường 27, Xã Nam Hà, Huyện Lâm Hà, Lâm Đồng",11.881725583333333,108.34287695
"Đường Kim Mã, Phường Kim Mã, Quận Ba Đình, Hà Nội",21.028751447058823,105.82847453176471
"Số 4, Số 4 đường Bùi Cẩm Hổ, Phường Tân Thới Hòa, Quận Tân Phú, Tp Hồ Chí Minh",10.7607702,106.6313858
"tích phú, Xã Đại Hiệp, Huyện Đại Lộc, Quảng Nam",15.8910537,108.2461796
"Đường D38, Phường An Phú, Thị xã Thuận An, Bình Dương",11.045096620833334,106.68756274583332
"99 phú định, Phường 16, Quận 8, Tp Hồ Chí Minh",10.7124607,106.6239147
"Đường Nguyễn Du, Phường Bình Hòa, Thị xã Thuận An, Bình Dương",11.045096620833334,106.68756274583332
"An Phú 20, Phường An Phú, Thị xã Thuận An, Bình Dương",11.045096620833334,106.68756274583332
"Đường Nguyễn Trãi, Phường Bến Thành, Quận 1, Tp Hồ Chí Minh",10.7672959,106.6847863
"Đường Nguyễn Văn Huyên, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",21.028751447058823,105.82847453176471
"Đường Phú Tức, Phường 2, Thành phố Sóc Trăng, Sóc Trăng",9.5985661,105.9717183
"Dt746, Phường Tân Phước Khánh, Thị xã Tân Uyên, Bình Dương",11.045096620833334,106.68756274583332
"đường só 4, Phường 26, Quận Bình Thạnh, Tp Hồ Chí Minh",10.7583774,106.6053817
"Đường Định Công, Phường Định Công, Quận Hoàng Mai, Hà Nội",21.028751447058823,105.82847453176471
"quan nhân, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",21.028751447058823,105.82847453176471
"88, Đường 494, Xã Thanh Hà, Huyện Thanh Liêm, Hà Nam",13.819208054201681,106.50317550420168
"huỳnh tấn phát, Phường Hiệp Ninh, Thành phố Tây Ninh, Tây Ninh",11.3057463,106.1280641
"Đường Phạm Văn Đồng, Phường Cổ Nhuế 2, Quận Bắc Từ Liêm, Hà Nội",21.0474882,105.7830416
"68, Đường N1, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh",10.782852955555557,106.6659341392157
"Đường Nhật Tảo, Phường Lê Bình, Quận Cái Răng, Cần Thơ",10.029439009433963,105.76459656415095
"802 Kha Vạn Cân, Phường Linh Đông, Quận Thủ Đức, Tp Hồ Chí Minh",10.8575894,106.7447159
"Đường Trần Hưng Đạo, Phường 5, thành phố Vị Thanh, Hậu Giang",13.819208054201681,106.50317550420168
"Đường Nguyên Tử Lực, Phường 8, Thành phố Đà Lạt, Lâm Đồng",11.881725583333333,108.34287695
"Đường Lạc Long Quân, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",21.0418032,105.7865134
"Đường Long Thuận, Phường Trường Thạnh, Quận 9, Tp Hồ Chí Minh",10.782852955555557,106.6659341392157
"Đường Tô Ngọc Vân, Phường Linh Đông, Quận Thủ Đức, Tp Hồ Chí Minh",10.8575894,106.7447159
"29/4k6, Đường Phạm Văn Chiêu, Phường 14, Quận Gò Vấp, Tp Hồ Chí Minh",10.8277375,106.6873701
"Đường Nguyễn Văn Linh, Phường Long Tuyền, Quận Bình Thuỷ, Cần Thơ",10.0138059,105.7340671
"Đường 572, Thị trấn Củ Chi, Huyện Củ Chi, Tp Hồ Chí Minh",10.4848831,107.2135356
"Đường HL 607, Phường Tân Định, Thị xã Bến Cát, Bình Dương",11.045096620833334,106.68756274583332
"Đường Số 10, Phường Hiệp Bình Phước, Quận Thủ Đức, Tp Hồ Chí Minh",10.782852955555557,106.6659341392157
"bình nhâm 23, Phường Bình Nhâm, Thị xã Thuận An, Bình Dương",11.045096620833334,106.68756274583332
"Đường Xuân Thới Thượng 18, Xã Xuân Thới Thượng, Huyện Hóc Môn, Tp Hồ Chí Minh",10.782852955555557,106.6659341392157
"Đường Số 8, Phường 11, Quận Gò Vấp, Tp Hồ Chí Minh",10.782852955555557,106.6659341392157
"Đường Nguyễn Duy Trinh, Phường Bình Trưng Tây, Quận 2, Tp Hồ Chí Minh",10.782852955555557,106.6659341392157
"Đường Hoàng Hoa Thám, Phường 7, Quận Bình Thạnh, Tp Hồ Chí Minh",10.7091224,106.6232666
"Đường Tư Đình, Phường Long Biên, Quận Long Biên, Hà Nội",21.0180529,105.9016988
"Đường Nguyễn Thị Định, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",21.028751447058823,105.82847453176471
"Đường Đức Giang, Phường Đức Giang, Quận Long Biên, Hà Nội",21.0695094,105.9046593
"tích phú, Xã Đại Hiệp, Huyện Đại Lộc, Quảng Nam",15.8910537,108.2461796
"Đường Tân Triều, Xã Tân Triều, Huyện Thanh Trì, Hà Nội",21.028751447058823,105.82847453176471
"K141 H10/12, Đường Tiểu La, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng",16.0350423,108.2247064
"402b, Đường Lê Trọng Tấn, Phường Tây Thạnh, Quận Tân Phú, Tp Hồ Chí Minh",10.8131991,106.6238898
"Đường Lý Thái Tổ, Xã Đạm Bri, Thành phố Bảo Lộc, Lâm Đồng",11.881725583333333,108.34287695
"Đường 835, Xã Bình Chánh, Huyện Bình Chánh, Tp Hồ Chí Minh",10.782852955555557,106.6659341392157
"487/41, Đường Huỳnh Tấn Phát, Phường Tân Thuận Đông, Quận 7, Tp Hồ Chí Minh",10.782852955555557,106.6659341392157
"Đường Ba Sa, Xã Nhuận Đức, Huyện Củ Chi, Tp Hồ Chí Minh",10.782852955555557,106.6659341392157
"Tháp Bà, Phường Vĩnh Thọ, Thành phố Nha Trang, Khánh Hòa",13.819208054201681,106.50317550420168
"Đường Trần Quang Diệu, Phường 14, Quận 3, Tp Hồ Chí Minh",10.7766983,106.6912637
"180, Đường Bùi Văn Ba, Phường Tân Thuận Đông, Quận 7, Tp Hồ Chí Minh",10.782852955555557,106.6659341392157
"Đường Quốc lộ 1A, Xã Xuân Hưng, Huyện Xuân Lộc, Đồng Nai",10.963874011538461,106.85765544615386
"Đường Nguyễn Thị Ly, Xã Xuân Thới Sơn, Huyện Hóc Môn, Tp Hồ Chí Minh",10.8937624,106.5832489
"Đường Hoàng Hữu Nam, Phường Long Thạnh Mỹ, Quận 9, Tp Hồ Chí Minh",10.782852955555557,106.6659341392157
"petong, Xã Hiệp Lợi, Thị xã Ngã Bảy, Hậu Giang",13.819208054201681,106.50317550420168
"Đường Dương Lâm, Phường Nại Hiên Đông, Quận Sơn Trà, Đà Nẵng",16.0881798,108.2312445
"Đường Lạc Long Quân, Phường Bưởi, Quận Tây Hồ, Hà Nội",21.028751447058823,105.82847453176471
"Đường ĐT 753, Phường Tân Xuân, Thành phố Đồng Xoài, Bình Phước",11.5283902,106.8788545
"Đường Lương Khánh Thiện, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",21.028751447058823,105.82847453176471
"Đường Cách Mạng Tháng Tám, Phường An Thới, Quận Bình Thuỷ, Cần Thơ",10.061234,105.763903
"đường Minh Khai, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội",21.028751447058823,105.82847453176471
"đường 3, Xã Tân Tiến, Huyện An Dương, Hải Phòng",20.836681525,106.694553275
"Đường Bùi Xương Trạch, Phường Khương Trung, Quận Thanh Xuân, Hà Nội",21.028751447058823,105.82847453176471
"Đường Hồ Bá Phấn, Phường Phước Long A, Quận 9, Tp Hồ Chí Minh",10.782852955555557,106.6659341392157
"Đường Lê Văn Tâm, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",16.0167925,108.2541741
"Đường Vạn Xuân, Phường Tân Thành, Thành phố Buôn Ma Thuột, Đắk Lắk",12.6687021,108.0307353
"tây sơn, Phường Tân Thành, Thành phố Buôn Ma Thuột, Đắk Lắk",12.6687021,108.0307353
"D7 TIỂU DỰ ÁN NHI ĐỒNG, Đường Nguyễn Văn Cừ, Phường Bình Thủy, Quận Bình Thuỷ, Cần Thơ",10.0448544,105.763742
"K141 H10/12, Đường Tiểu La, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng",16.0350423,108.2247064
"Đường Thành Thái, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",21.0332429,105.7934765
"Quốc lộ 13, Phường Lái Thiêu, Thị xã Thuận An, Bình Dương",11.045096620833334,106.68756274583332
"Đường Võ Thị Sáu, Phường Tân Phước Khánh, Thị xã Tân Uyên, Bình Dương",11.045096620833334,106.68756274583332
"Đường Nguyễn Văn Tỏ, Phường Long Bình Tân, Thành phố Biên Hòa, Đồng Nai",10.9063873,106.849837
"Đường Nguyễn Khang, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",21.028751447058823,105.82847453176471
"Đường 577, Xã Trung Lập Hạ, Huyện Củ Chi, Tp Hồ Chí Minh",10.782852955555557,106.6659341392157
"Đường Phước Long, Phường Phước Long, Thành phố Nha Trang, Khánh Hòa",13.819208054201681,106.50317550420168
"Đường Ngọc Lâm, Phường Ngọc Lâm, Quận Long Biên, Hà Nội",21.028751447058823,105.82847453176471
"Đường Tân Lập 2, Phường Hiệp Phú, Quận 9, Tp Hồ Chí Minh",10.782852955555557,106.6659341392157
"Lộ Cái Chanh, Xã Đông Thạnh, Huyện Châu Thành, Hậu Giang",13.819208054201681,106.50317550420168
"Đường Quán Khái, Phường Hoà Hải, Quận Ngũ Hành Sơn, Đà Nẵng",15.9896594,108.2723335
"Đường Vân Canh, Xã Vân Canh, Huyện Hoài Đức, Hà Nội",21.028751447058823,105.82847453176471
"523A, 523A Đường Đỗ Xuân Hợp, Phường Phước Long B, Quận 9, Tp Hồ Chí Minh",10.8063168,106.7784645
"Đường ĐT 602, Xã Hòa Ninh, Huyện Hòa Vang, Đà Nẵng",15.947412380000001,108.1795226
"372, Đường Nguyễn Văn Linh, Phường Hòa Thuận Đông, Quận Hải Châu, Đà Nẵng",15.947412380000001,108.1795226
"Đường Phúc Lợi, Phường Phúc Lợi, Quận Long Biên, Hà Nội",21.0460973,105.9177576
"20, Phước Hưng, Xã Phước Lâm, Huyện Cần Giuộc, Long An",20.6912345,105.8354428
"Đường Cao Lỗ, Phường 4, Quận 8, Tp Hồ Chí Minh",10.7171219,106.6295254
"Đường Hoàng Quốc Việt, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",21.0418032,105.7865134
